id	actor_actress_name
490	Tor Borong
490	Harry Asklund
490	Tommy Karlsson
490	Gösta Prüzelius
490	Tor Isedal
490	Mona Malm
490	Josef Norman
490	Fritjof Tall
490	Catherine Berg
490	Lena Bergman
490	Ulf Johanson
490	Gordon Löwenadler
490	Nils Whiten
11235	Burt Lancaster
11235	Peter Riegert
11235	Fulton Mackay
11235	Denis Lawson
11235	Norman Chancer
11235	Peter Capaldi
11235	Alex Norton
11235	Jenny Seagrove
11235	Jennifer Black
11235	Christopher Rozycki
11235	Gyearbuor Asante
11235	John M. Jackson
11235	Dan Ammerman
11235	Tam Dean Burn
11235	John Gordon Sinclair
11235	Rikki Fulton
11235	Jimmy Yuill
218	Arnold Schwarzenegger
218	Michael Biehn
218	Linda Hamilton
218	Paul Winfield
218	Lance Henriksen
218	Bess Motta
218	Earl Boen
218	Rick Rossovich
218	Bill Paxton
218	Brian Thompson
218	Franco Columbu
218	Dick Miller
218	Joe Farago
218	Shawn Schepps
218	Bruce M. Kerner
218	Brad Rearden
218	William Wisher Jr.
218	Ken Fritz
218	Hettie Lynne Hurtes
218	Philip Gordon
218	Stan Yale
218	Leslie Morris
218	Hugh Farrington
218	Harriet Medin
218	James Ralston
218	Wayne Stone
218	John E. Bristol
218	Patrick Pinney
218	Greg Robbins
218	Marianne Muellerleile
218	Marian Green
218	J. Randolph Harrison
218	Darrell Mapson
763	Tim Balme
763	Diana Peñalver
763	Elizabeth Moody
763	Ian Watkin
763	Brenda Kendall
763	Stephen Papps
763	Murray Keane
763	Glenis Levestam
763	Lewis Rowe
763	Stuart Devenie
763	Jed Brophy
763	Elizabeth Mulfaxe
763	Harry Sinclair
763	Angela Robinson
763	Peter Jackson
763	Davina Whitehouse
9665	Matthew Broderick
9665	Denzel Washington
9665	Cary Elwes
9665	Morgan Freeman
9665	Jihmi Kennedy
9665	Andre Braugher
9665	John Finn
9665	Donovan Leitch
9665	JD Cullum
9665	Bob Gunton
9665	Cliff De Young
9665	Christian Baskous
9665	RonReaco Lee
9665	Jay O. Sanders
9665	Alan North
9665	Richard Riehle
9665	Peter Michael Goetz
18971	Gary Oldman
18971	Tim Roth
18971	Richard Dreyfuss
18971	Iain Glen
18971	Donald Sumpter
18971	Joanna Miles
18971	Joanna Roth
18971	Ian Richardson
18971	Vili Matula
18971	Ljubo Zečević
18971	Sven Medvešek
18971	Livio Badurina
18971	Tomislav Maretic
18971	Mare Mlacnik
18971	Serge Soric
18971	Mladen Vasary
18971	Željko Vukmirica
18971	Branko Završan
18971	John Burgess
696	Woody Allen
696	Diane Keaton
696	Michael Murphy
696	Mariel Hemingway
696	Meryl Streep
696	Anne Byrne Hoffman
696	Karen Ludwig
696	Michael O'Donoghue
696	Wallace Shawn
696	Tisa Farrow
696	Charles Levin
696	Karen Allen
696	David Rasche
696	Mark Linn-Baker
696	Frances Conroy
379	John Turturro
379	Gabriel Byrne
379	Marcia Gay Harden
379	Steve Buscemi
379	Albert Finney
379	Jon Polito
379	J.E. Freeman
379	Mike Starr
379	Al Mancini
379	Richard Woods
379	Thomas Toner
379	Mario Todisco
379	Olek Krupa
379	Michael Jeter
379	Lanny Flaherty
379	Jeanette Kontomitras
379	Louis Charles Mounicou III
379	John McConnell
379	Danny Aiello III
379	Helen Jolly
379	Hilda McLean
379	Monte Starr
379	Don Picard
379	Salvatore H. Tornabene
379	Kevin Dearie
379	Michael Badalucco
379	Charles Ferrara
379	Esteban Fernandez
379	George Fernandez
379	Charles Gunning
379	Dave Drinkx
379	David Darlow
379	Robert LaBrosse
379	Carl Rooney
379	Jack Harris
379	Jery Hewitt
379	Sam Raimi
379	John Schnauder Jr.
379	Zolly Levin
379	Joey Ancona
379	Bill Raye
379	William Preston Robertson
379	Frances McDormand
379	MIchael P. Cahill
207	Robin Williams
207	Ethan Hawke
207	Robert Sean Leonard
207	Gale Hansen
207	Josh Charles
207	Dylan Kussman
207	Allelon Ruggiero
207	James Waterston
207	Norman Lloyd
207	Kurtwood Smith
207	Carla Belver
207	Leon Pownall
207	George Martin
207	Alexandra Powers
207	Lara Flynn Boyle
37247	Dustin Hoffman
37247	Anne Bancroft
37247	Katharine Ross
37247	Murray Hamilton
37247	Buck Henry
37247	Brian Avery
37247	Walter Brooke
37247	William Daniels
37247	Elizabeth Wilson
37247	Norman Fell
37247	Alice Ghostley
37247	Marion Lorne
37247	Eddra Gale
1480	Charlton Heston
1480	Janet Leigh
1480	Orson Welles
1480	Joseph Calleia
1480	Akim Tamiroff
1480	Joanna Moore
1480	Ray Collins
1480	Dennis Weaver
1480	Valentin de Vargas
1480	Mort Mills
1480	Victor Millan
1480	Lalo Rios
1480	Michael Sargent
1480	Joi Lansing
1480	Harry Shannon
1480	Marlene Dietrich
1480	Zsa Zsa Gábor
1480	Joseph Cotten
1480	Billy House
1480	Mercedes McCambridge
1480	Dan White
1480	Keenan Wynn
1480	Phil Harvey
1480	John Dierkes
1480	Arlene McQuade
1480	Ken Miller
1480	Wayne Taylor
1480	Gus Schilling
1480	William Tannen
1480	Rusty Wescoatt
1480	Eva Gabor
9322	Anne Parillaud
9322	Marc Duret
9322	Patrick Fontana
9322	Alain Lathière
9322	Jean Reno
9322	Tchéky Karyo
9322	Jean-Hugues Anglade
9322	Jeanne Moreau
9322	Roland Blanche
9322	Jacques Boudet
9322	Jean Bouise
9322	Philippe du Janerand
9322	Laura Chéron
9322	Pierre-Alain de Garrigues
9322	Helene Aligier
9322	Patrick Pérez
9322	Bruno Randon
9322	Vincent Skimenti
9322	Joseph Teruel
9322	Jacques Disses
9322	Stéphane Fey
9322	Philippe Dehesdin
9322	Michel Brunot
9322	Rodolph Freytt
9322	Pavel Slabý
9322	Jean-Luc Caron
9322	Rénos Mandis
9322	Jean-Marc Merchet
9322	Philippe Leroy
9322	Patrick Serrière
9322	Iska Khan
9322	Heike Fisher
9322	Patrick Buiquangda
9322	Gérard Touratier
9322	Edith Perret
9322	Jean-Pierre Pauty
9322	Murray Gronwall
9322	Pierrick Charpentier
9322	Hubert Gillet
9322	Fausto Costantino
9322	Pétronille Moss
9322	Eric Prat
9322	Mia Frye
9322	Olivier Hémon
9322	Christian Gazio
9322	Jérôme Chalou
9322	Jean-Claude Bolle-Reddat
9322	Patrick Chauveau
9322	Maurice Antoni
9322	Mathieu Archer
9322	Alexis Dupuy
9322	Michèle Amiel
826	William Holden
826	Alec Guinness
826	Jack Hawkins
826	Sessue Hayakawa
826	James Donald
826	Geoffrey Horne
826	André Morell
826	Peter Williams
826	John Boxer
826	Percy Herbert
826	Harold Goodwin
826	Ann Sears
826	Heihachirô Ôkawa
826	Keiichirô Katsumoto
826	Vilaiwan Seeboonreaung
422	Marcello Mastroianni
422	Claudia Cardinale
422	Anouk Aimée
422	Sandra Milo
422	Rossella Falk
422	Barbara Steele
422	Madeleine Lebeau
422	Caterina Boratto
422	Eddra Gale
422	Guido Alberti
422	Mario Conocchia
422	Bruno Agostini
422	Cesarino Miceli Picardi
422	Jean Rougeul
422	Mario Pisu
422	Yvonne Casadei
422	Ian Dallas
829	Jack Nicholson
829	Faye Dunaway
829	John Huston
829	Perry Lopez
829	John Hillerman
829	Roman Polanski
829	Diane Ladd
829	Roy Jenson
829	Richard Bakalyan
829	James Hong
829	Bruce Glover
829	Joe Mantell
829	Roy Roberts
829	Noble Willingham
829	Rance Howard
829	Jesse Vint
829	Burt Young
829	Lee de Broux
829	Darrell Zwerling
829	Nandu Hinds
829	James O'Rear
829	Beulah Quo
829	Jerry Fujikawa
829	Belinda Palmer
829	Elliott Montgomery
829	George Justin
829	C.O. Erickson
829	Fritzi Burr
829	Charles Knapp
829	Claudio Martinez
829	Federico Roberto
829	Allan Warnick
829	John Holland
829	Jim Burk
829	Denny Arnold
829	Elizabeth Harding
829	John Rogers
829	Cecil Elliott
829	Paul Jenkins
829	Bob Golden
829	Richard Warren
828	Michael Rennie
828	Patricia Neal
828	Billy Gray
828	Hugh Marlowe
828	Sam Jaffe
828	Frances Bavier
828	Lock Martin
828	Elmer Davis
828	H.V. Kaltenborn
828	Drew Pearson
828	Bess Flowers
828	Tyler McVey
828	James Seay
828	Stuart Whitman
3090	Humphrey Bogart
3090	Walter Huston
3090	Tim Holt
3090	Bruce Bennett
3090	Barton MacLane
3090	Alfonso Bedoya
3090	Arturo Soto Rangel
3090	Manuel Dondé
3090	José Torvay
3090	Margarito Luna
3090	Robert Blake
3090	John Huston
3090	Jack Holt
3090	Ann Sheridan
3090	Jay Silverheels
3090	Guillermo Calles
3090	Roberto Cañedo
3090	Spencer Chan
3090	Jacqueline Dalya
3090	Ralph Dunn
3090	Pat Flaherty
3090	Martin Garralaga
3090	Julian Rivero
3090	Harry J. Vejar
3090	Clifton Young
9964	Terry Potter
9964	Pete O'Herne
9964	Craig Smith
9964	Mike Minett
9964	Peter Jackson
9964	Doug Wren
9964	Tony Hiles
9964	Garry A. Brown
9964	Ken Hammon
9964	Michael Kane
3063	Groucho Marx
3063	Harpo Marx
3063	Chico Marx
3063	Zeppo Marx
3063	Margaret Dumont
3063	Raquel Torres
3063	Louis Calhern
3063	Edmund Breese
3063	Leonid Kinskey
3063	Charles Middleton
3063	Edgar Kennedy
3063	Edward Arnold
3063	Wade Boteler
3063	Sidney Bracey
3063	E.H. Calvert
3063	Davison Clark
3063	Louise Closser Hale
3063	Carrie Daumery
3063	Maude Turner Gordon
3063	Florence Wix
3063	Joseph Crehan
3063	Mario Dominici
3063	Edmund Mortimer
3063	Charles West
3063	Verna Hillie
3063	Edward LeSaint
3063	George MacQuarrie
3063	Frederick Sullivan
3063	Eric Mayne
3063	Edwin Maxwell
3063	Dennis O'Keefe
3063	Leo Sulky
3063	Dale Van Sickel
3063	William Worthington
13667	John Cusack
13667	David Ogden Stiers
13667	Kim Darby
13667	Demian Slade
13667	Scooter Stevens
13667	Diane Franklin
13667	Curtis Armstrong
13667	Yuji Okumoto
13667	Brian Imada
13667	Laura Waterbury
13667	Dan Schneider
13667	Chuck Mitchell
13667	Amanda Wyss
13667	Aaron Dozier
13667	Frank Burt Avalon
13667	Vincent Schiavelli
13667	Taylor Negron
13667	E.G. Daily
694	Jack Nicholson
694	Shelley Duvall
694	Danny Lloyd
694	Scatman Crothers
694	Barry Nelson
694	Philip Stone
694	Joe Turkel
694	Anne Jackson
694	Tony Burton
694	Barry Dennen
694	Lia Beldam
694	Billie Gibson
235	Wil Wheaton
235	River Phoenix
235	Corey Feldman
235	Jerry O'Connell
235	Kiefer Sutherland
235	Richard Dreyfuss
235	John Cusack
235	Casey Siemaszko
235	Bradley Gregg
235	Marshall Bell
235	Gary Riley
235	Frances Lee McCain
235	Scott Beach
235	Jason Oliver
235	Bruce Kirby
235	William Bronder
832	Peter Lorre
832	Ellen Widmann
832	Inge Landgut
832	Otto Wernicke
832	Theodor Loos
832	Gustaf Gründgens
832	Friedrich Gnaß
832	Fritz Odemar
832	Paul Kemp
832	Theo Lingen
832	Gerhard Bienert
765	Bruce Campbell
765	Sarah Berry
765	Dan Hicks
765	Kassie DePaiva
765	Denise Bixler
765	Richard Domeier
765	John Peakes
765	Lou Hancock
765	Ted Raimi
5925	Steve McQueen
5925	James Garner
5925	Richard Attenborough
5925	James Donald
5925	Charles Bronson
5925	Donald Pleasence
5925	James Coburn
5925	Hannes Messemer
5925	David McCallum
5925	Gordon Jackson
5925	John Leyton
5925	Angus Lennie
5925	Nigel Stock
5925	Robert Graf
5925	Jud Taylor
5925	Hans Reiser
5925	Harry Riebauer
5925	William Russell
5925	Robert Freitag
5925	Ulrich Beiger
5925	George Mikell
5925	Lawrence Montaigne
5925	Robert Desmond
5925	Til Kiwe
5925	Heinz Weiss
5925	Tom Adams
5925	Karl-Otto Alberty
11778	Robert De Niro
11778	John Cazale
11778	John Savage
11778	Christopher Walken
11778	Meryl Streep
11778	George Dzundza
11778	Rutanya Alda
11778	Pierre Segui
11778	Amy Wright
11778	Richard Kuss
11778	Joe Grifasi
11778	Dennis Watlington
11778	Shirley Stoler
11778	Chuck Aspegren
11778	Mary Ann Haenel
11778	Mady Kaplan
11778	Paul D'Amato
11778	Christopher Colombi Jr.
11778	Victoria Karnafel
11778	Jack Scardino
11778	Joe Strnad
11778	Helen Tomko
11778	Charlene Darrow
11778	Jane-Colette Disko
11778	Michael Wollet
11778	Robert Beard
11778	Joe Dzizmba
11778	Stephen Kopestonsky
11778	John F. Buchmelter III
11778	Frank Devore
11778	Tom Becker
11778	Lynn Kongkham
11778	Nongnuj Timruang
11778	Po Pao Pee
11778	Dale Burroughs
11778	Parris Hicks
11778	Samui Muang-Intata
11778	Sapox Colisium
11778	Vitoon Winwitoon
11778	Somsak Sengvilai
11778	Charan Nusvanon
11778	Jiam Gongtongsmoot
11778	Chai Peyawan
11778	Mana Hansa
11778	Sombot Jumpanoi
11778	Phip Manee
11778	Ding Santos
11778	Krieng Chaiyapuk
11778	Ot Palapoo
11778	Chok Chai Mahasoke
4485	Frédéric Andréi
4485	Richard Bohringer
4485	Roland Bertin
4485	Wilhelmenia Fernandez
4485	Thuy An Luu
4485	Chantal Deruaz
4485	Anny Romand
4485	Dominique Pinon
4485	Brigitte Lahaie
137	Bill Murray
137	Andie MacDowell
137	Chris Elliott
137	Stephen Tobolowsky
137	Brian Doyle-Murray
137	Angela Paton
137	Rick Ducommun
137	Rick Overton
137	Robin Duke
137	Willie Garson
137	Ken Hudson Campbell
137	Michael Shannon
137	Harold Ramis
137	Marita Geraghty
137	Les Podewell
137	Tom Milanovich
137	Peggy Roeder
137	David Pasquesi
137	Lee R. Sellars
137	C.O. Erickson
137	Sandy Maschmeyer
137	Hynden Walch
137	Barbara Ann Grimes
137	Lucina Paquet
137	Brenda Pickleman
137	Eric Saiet
137	Rob Riley
137	Tony DeGuide
137	Robert Minkoff
137	Reni Santoni
33	Clint Eastwood
33	Gene Hackman
33	Morgan Freeman
33	Richard Harris
33	Jaimz Woolvett
33	Anna Levine
33	Saul Rubinek
33	Frances Fisher
33	David Mucci
33	Rob Campbell
33	Anthony James
33	Ron White
33	Jefferson Mappin
33	Jeremy Ratchford
33	Philip Maurice Hayes
33	Tara Frederick
33	Beverley Elliott
33	Liisa Repo-Martell
33	Shane Meier
33	Robert Koons
33	Mina E. Mina
33	John Pyper-Ferguson
33	Walter Marsh
33	Larry Reese
33	Blair Haynes
33	Frank C. Turner
33	Lochlyn Munro
33	Ben Cardinal
33	Michael Charrois
33	Michael Maurer
33	Larry Joshua
33	George Orrison
33	Greg Goossen
33	Philip Ettington
982	Frank Sinatra
982	Laurence Harvey
982	Angela Lansbury
982	Janet Leigh
982	Henry Silva
982	James Gregory
982	Leslie Parrish
982	John McGiver
982	Khigh Dhiegh
982	James Edwards
982	Douglas Henderson
982	Albert Paulsen
982	Barry Kelley
982	Lloyd Corrigan
982	Madame Spivy
982	Bess Flowers
982	Leoda Richards
982	Reggie Nalder
8428	Christian Slater
8428	Samantha Mathis
8428	Annie Ross
8428	Scott Paulin
8428	Mimi Kennedy
8428	Andy Romano
8428	Keith Stuart Thayer
8428	Cheryl Pollak
8428	Jeff Chamberlain
8428	Lala Sloatman
8428	Holly Sampson
8428	Seth Green
8428	Robert Schenkkan
8428	Ellen Greene
8428	Anthony Lucero
8428	Billy Morrissette
8428	Ahmet Zappa
8428	Matt McGrath
8428	James Hampton
212	Cary Grant
212	Priscilla Lane
212	Raymond Massey
212	Peter Lorre
212	Josephine Hull
212	Jean Adair
212	John Alexander
212	Jack Carson
212	James Gleason
212	Edward Everett Horton
212	Grant Mitchell
212	Edward McNamara
212	Garry Owen
212	John Ridgely
212	Vaughan Glaser
212	Chester Clute
212	Charles Lane
212	Edward McWade
212	Spencer Charters
212	Hank Mann
212	Jimmy the Crow
212	Sol Gorss
212	Spec O'Donnell
212	Lee Phelps
212	Raymond Walburn
212	Leo White
105	Michael J. Fox
105	Christopher Lloyd
105	Lea Thompson
105	Crispin Glover
105	Thomas F. Wilson
105	Claudia Wells
105	Marc McClure
105	Wendie Jo Sperber
105	George DiCenzo
105	Frances Lee McCain
105	James Tolkan
105	Harry Waters
105	Jr.
105	Billy Zane
105	J.J. Cohen
105	Casey Siemaszko
105	Donald Fullilove
105	Lisa Freeman
105	Cristen Kauffman
105	Elsa Raven
105	Will Hare
105	Ivy Bethune
105	Jason Marin
105	Katherine Britton
105	Jason Hervey
105	Maia Brewton
105	Courtney Gains
105	Richard L. Duran
105	Jeff O'Haco
105	Johnny Green
105	Jamie Abbott
105	Norman Alden
105	Read Morgan
105	Sachi Parker
105	Robert Krantz
105	Gary Riley
105	Karen Petrasek
105	George Buck Flower
105	Tommy Thomas
105	Granville 'Danny' Young
105	David Harold Brown
105	Lloyd L. Tolbert
105	Paul Hanson
105	Lee Brownfield
105	Robert DeLapp
105	Walter Scott
105	Charles L. Campbell
105	Deborah Harmon
105	Janine King
105	Huey Lewis
105	Tom Tangen
105	Arthur Tovey
1633	Kathy Bates
1633	Mary-Louise Parker
1633	Jessica Tandy
1633	Cicely Tyson
1633	Mary Stuart Masterson
1633	Chris O'Donnell
1633	Stan Shaw
1633	Gailard Sartain
1633	Timothy Scott
1633	Gary Basaraba
1633	Lois Smith
1633	Jo Harvey Allen
1633	Fannie Flagg
1633	Suzi Bass
1633	Tom Even
1633	Afton Smith
1633	Haynes Brooke
1633	Wallace Merck
11202	George C. Scott
11202	Karl Malden
11202	Stephen Young
11202	Michael Strong
11202	Carey Loftin
11202	Albert Dumortier
11202	Frank Latimore
11202	Morgan Paull
11202	Karl Michael Vogler
11202	Bill Hickman
11202	Pat Zurica
11202	James Edwards
11202	Lawrence Dobkin
11202	David Bauer
11202	John Barrie
11202	Richard Münch
11202	Siegfried Rauch
11202	Michael Bates
11202	Paul Stevens
11202	Gerald Flood
11202	Jack Gwillim
11202	Edward Binns
11202	Peter Barkworth
11202	Lionel Murton
11202	David Healy
11202	Sandy McPeak
11202	Douglas Wilmer
11202	John Doucette
11202	Tim Considine
11202	Abraxas Aaran
11202	Clint Ritchie
11202	Alan MacNaughton
11202	Florencio Amarilla
11202	Brandon Brady
11202	Charles Dennis
11202	Paul Frees
11202	Dolores Judson
11202	Hellmut Lange
11202	Bruce Rhodewalt
11202	Lowell Thomas
11202	Harry Towb
11202	Billy Kearns
1554	Tom Waits
1554	John Lurie
1554	Roberto Benigni
1554	Nicoletta Braschi
1554	Ellen Barkin
1554	Rockets Redglare
149	Mitsuo Iwata
149	Nozomu Sasaki
149	Mami Koyama
149	Tesshou Genda
149	Hiroshi Ohtake
149	Kōichi Kitamura
149	Yuriko Fuchizaki
149	Masaaki Ōkura
149	Takeshi Kusao
149	Kazuhiro Kamifuji
149	Tatsuhiko Nakamura
149	Fukue Itô
8009	Christopher Lambert
8009	Roxanne Hart
8009	Clancy Brown
8009	Sean Connery
8009	Beatie Edney
8009	Alan North
8009	Jon Polito
8009	Sheila Gish
8009	Hugh Quarshie
8009	Peter Diamond
8009	Billy Hartman
8009	James Cosmo
8009	Celia Imrie
8009	Christopher Malcolm
8009	Frank Dux
8009	Ian Reddington
903	Paul Newman
903	George Kennedy
903	Luke Askew
903	Morgan Woodward
903	Harry Dean Stanton
903	Dennis Hopper
903	Lou Antonio
903	Robert Drivas
903	Strother Martin
903	Jo Van Fleet
903	Clifton James
903	Marc Cavell
903	Richard Davalos
903	Robert Donner
903	J. D. Cannon
903	Joe Don Baker
903	James Gammon
903	Chuck Hicks
903	Rance Howard
903	James Jeter
903	Joy Harmon
903	Anthony Zerbe
903	Warren Finnerty
903	John McLiam
903	Wayne Rogers
903	Charles Tyner
903	Ralph Waite
903	Buck Kartalian
903	Kim Kahana
903	Donn Pearce
903	John Pearce
903	Rush Williams
11673	Gérard Depardieu
11673	Anne Brochet
11673	Vincent Pérez
11673	Jacques Weber
11673	Sandrine Kiberlain
11673	Ludivine Sagnier
11673	Philippe Girard
3034	Gene Wilder
3034	Peter Boyle
3034	Marty Feldman
3034	Madeline Kahn
3034	Cloris Leachman
3034	Teri Garr
3034	Gene Hackman
3034	Kenneth Mars
3034	Richard Haydn
3034	Oscar Beregi Jr.
3034	Arthur Malet
3034	Monte Landis
3034	Berry Kroeger
3034	Ian Abercrombie
3034	Mel Brooks
3034	Lou Cutell
3034	Michael Fox
3034	Leoda Richards
3034	Clement von Franckenstein
3034	Liam Dunn
3034	Danny Goldman
3034	Anne Beesley
3034	Rusty Blitz
3034	John Madison
3034	John Dennis
3034	Jeff Maxwell
3034	Lars Hensen
3034	Lidia Kristen
3034	Johnny Marlin
3034	Pat O'Hara
3034	Norbert Schiller
3034	Rolfe Sedan
3034	Maida Severn
3034	Arthur Tovey
339	Winona Ryder
339	Gena Rowlands
339	Lisanne Falk
339	Alan Randolph Scott
339	Anthony Portillo
339	Giancarlo Esposito
339	Rosie Perez
339	Richard Boes
339	Isaach De Bankolé
339	Béatrice Dalle
339	Pascal N'Zonzi
339	Emile Abossolo M'bo
339	Noel Kaufmann
339	Stéphane Boucher
339	Roberto Benigni
339	Paolo Bonacelli
339	Gianni Schettino
339	Antonio Ragusa
339	Nicola Facondo
339	Camilla Begnoni
339	Romolo Di Biasi
339	Donatella Servadio
339	Matti Pellonpää
339	Kari Väänänen
339	Sakari Kuosmanen
339	Tomi Salmela
339	Eija Vilpas
339	Jaakko Talaskivi
339	Klaus Heydemann
339	Armin Mueller-Stahl
10404	Gong Li
10404	Ma Jing-Wu
10404	He Saifei
10404	Cao Cui-Fen
10404	Kong Lin
10404	Jin Shu-Yuan
10404	Chu Xiao
10404	Ding Wei-Min
10404	Cao Zeng-Yin
10404	Cui Zhi-Gang
10404	Li Bao-Tian
10404	Xu Wei
914	Charlie Chaplin
914	Jack Oakie
914	Reginald Gardiner
914	Henry Daniell
914	Billy Gilbert
914	Paul Weigel
914	Paulette Goddard
914	Grace Hayle
914	Maurice Moscovitch
914	Emma Dunn
914	Bernard Gorcey
914	Carter DeHaven
914	Eddie Gribbon
914	Rudolph Anders
914	Nita Pike
914	George Lynn
914	Chester Conklin
914	Esther Michelson
914	Hank Mann
914	Florence Wright
914	Eddie Dunn
914	Wheeler Dryden
914	Fred Aldrich
914	Richard Alexander
914	Sig Arno
914	William Arnold
914	Joe Bordeaux
914	Don Brodie
914	Gino Corrado
914	John Davidson
914	Max Davidson
914	Lew Davis
914	Pat Flaherty
914	Bud Geary
914	Sam Harris
914	Eddie Hart
914	Leyland Hodgson
914	William Irving
914	Charles Irwin
914	Ethelreda Leopold
914	Torben Meyer
914	Bert Moorhouse
914	Nellie V. Nichols
914	Manuel París
914	Jack Perrin
914	Lucien Prival
914	Cyril Ring
914	Henry Roquemore
914	Tiny Sandford
914	Hans Schumm
914	Harry Semels
914	Charles Sullivan
914	Carl Voss
914	Leo White
914	Harry Wilson
914	Hans Conried
914	Francis Ernest Drake
914	Francesca Santoro
914	Leonard Walker
756	Deems Taylor
756	Walt Disney
756	Julietta Novis
756	Leopold Stokowski
288	Gary Cooper
288	Grace Kelly
288	Thomas Mitchell
288	Lloyd Bridges
288	Katy Jurado
288	Otto Kruger
288	Lon Chaney Jr.
288	Harry Morgan
288	Ian MacDonald
288	Eve McVeagh
288	Morgan Farley
288	Harry Shannon
288	Lee Van Cleef
288	Robert J. Wilke
288	Sheb Wooley
288	Jack Elam
288	John Doucette
288	Ted Stanhope
288	Lee Aaker
288	Guy Beach
288	Larry J. Blake
288	John Breen
288	Tex Driscoll
288	Herschel Graham
288	Paul Kruger
288	William H. O'Brien
288	Roy Bucko
288	Russell Custer
288	Nora Bush
288	Ann Kunde
288	Ben Corbett
288	Rudy Germane
288	Chuck Hayward
288	Michael Jeffers
288	Kansas Moehring
288	Jack Montgomery
288	Buddy Roosevelt
288	Allen D. Sewall
288	Howland Chamberlain
288	Virginia Christine
288	Cliff Clark
288	Paul Dubov
288	Dick Elliott
288	Virginia Farmer
288	Tim Graham
288	Tom Greenway
288	Harry Harvey
288	Nolan Leary
288	Tom London
288	Merrill McCormick
288	William Newell
288	James Millican
288	William 'Bill' Phillips
288	Lucien Prival
288	Ralph Reed
288	Charles Soldani
288	Slim Talbot
910	Humphrey Bogart
910	Lauren Bacall
910	John Ridgely
910	Martha Vickers
910	Dorothy Malone
910	Peggy Knudsen
910	Charles Waldron
910	Regis Toomey
910	Charles D. Brown
910	Elisha Cook Jr.
910	Louis Jean Heydt
910	Bob Steele
910	Sonia Darrin
2640	Winona Ryder
2640	Christian Slater
2640	Shannen Doherty
2640	Lisanne Falk
2640	Kim Walker
2640	Penelope Milford
2640	Glenn Shadix
2640	Lance Fenton
2640	Jennifer Rhodes
2640	Jeremy Applegate
2640	Patrick Labyorteaux
2640	Jon Matthews
2640	Carrie Lynn
2640	Phill Lewis
2640	Renée Estevez
2640	John Zarchen
2640	William Cort
2640	John Ingle
2640	Stuart Mabray
2640	Sherrie Wills
2640	Larry Cox
2640	Kent Stoddard
2640	Mark Carlton
16633	Christopher Reeve
16633	Jane Seymour
16633	Christopher Plummer
16633	Teresa Wright
16633	Bill Erwin
16633	George Voskovec
16633	Susan French
16633	John Alvin
16633	Eddra Gale
16633	Audrey Bennett
16633	William H. Macy
16633	Laurence Coven
16633	Susan Bugg
665	Charlton Heston
665	Jack Hawkins
665	Haya Harareet
665	Stephen Boyd
665	Hugh Griffith
665	Martha Scott
665	Cathy O'Donnell
665	Frank Thring
665	Sam Jaffe
665	Ady Berber
665	Finlay Currie
665	André Morell
665	Terence Longdon
665	Lando Buzzanca
665	Giuliano Gemma
665	Marina Berti
665	Robert Brown
665	Liana Del Balzo
665	Enzo Fiermonte
665	Richard Hale
665	Duncan Lamont
665	John Le Mesurier
665	Ferdy Mayne
665	May McAvoy
665	Aldo Silvani
665	Ralph Truman
665	George Relph
665	Joe Canutt
665	Richard Coleman
665	Antonio Corevi
665	David Davies
665	Mino Doro
665	Michael Dugan
665	Franco Fantasia
665	José Greci
665	John Horsley
665	Howard Lang
665	Stevenson Lang
665	Tutte Lemkow
665	Cliff Lyons
665	Tiberio Mitri
665	Remington Olmsted
665	Laurence Payne
665	Aldo Pini
665	Diego Pozzetto
665	Stella Rho
665	Edwin Richfield
665	Hector Ross
665	Maxwell Shaw
665	Gianni Solaro
665	Pietro Tordi
665	Raimondo Van Riel
665	Dervis Ward
665	Joe Yrigoyen
665	Nazzareno Zamperla
665	Jerry Brown
665	Eddie Jauregui
11031	Christopher Guest
11031	Michael McKean
11031	Harry Shearer
11031	Rob Reiner
11031	June Chadwick
11031	"Tony Hendra	"
11031	Bruno Kirby
11031	R.J. Parnell
11031	David Kaff
11031	Ed Begley Jr.
11031	Danny Kortchmar
11031	Fran Drescher
11031	Patrick Macnee
11031	Julie Payne
11031	Dana Carvey
11031	Sandy Helberg
11031	Zane Buzby
11031	Billy Crystal
11031	Paul Benedict
11031	Howard Hesseman
11031	Paul Shortino
11031	Lara Cody
11031	Andrew J. Lederer
11031	Russ Kunkel
11031	Victory Tischler-Blue
11031	Joyce Hyser
11031	Gloria Gifford
11031	Paul Shaffer
11031	Archie Hahn
11031	Charles Levin
11031	Anjelica Huston
11031	Donald Kendrick
11031	Fred Willard
11031	Wonderful Smith
11031	Kimberly Stringer
11031	Chazz Dominguez
11031	Shari Hall
11031	Jean Cromie
11031	Patrick Maher
11031	Memo Vera
11031	Robin Menken
11031	Jennifer Child
11031	J.J. Barry
11031	George McDaniel
11031	Anne Churchill
11031	Cherie Darr
11031	Diana Duncan
11031	Gina Marie Pitrello
11031	Brinke Stevens
11314	Lou Dobbs
11314	Ted Koppel
15143	Eric Stoltz
15143	Mary Stuart Masterson
15143	Lea Thompson
15143	Chynna Phillips
15143	Craig Sheffer
15143	John Ashton
15143	Elias Koteas
15143	Maddie Corman
15143	Molly Hagan
89	Harrison Ford
89	Sean Connery
89	Denholm Elliott
89	Alison Doody
